Date,ret,vol,state,prob_S1,prob_S2,prob_S3,prob_S4,prob_S5,date_num
2017-03-31,-0.0018777622208729916,0.009138021557351777,1,6.602490413419955e-10,0.990530823255456,2.4335625364944355e-07,9.250073222886396e-18,0.009468932728019845,555
2017-04-03,0.0002785922199266544,0.008722747441837736,1,1.8822681687696528e-10,0.9978837017713188,3.8376149487862936e-08,1.1460202231835023e-19,0.002116259664172775,556
2017-04-04,0.007418586162254215,0.007540865823662367,1,1.6921246311687423e-11,0.9999064521710544,7.67563943912253e-10,1.28885268611906e-20,9.354704437923441e-05,557
2017-04-05,-0.005193896746634508,0.007448950540377143,1,1.4928201643948345e-11,0.9999506704469444,4.843008381126121e-10,2.6773635854354625e-22,4.9329053641905284e-05,558
2017-04-06,-0.0025032816355463616,0.007372730269917567,1,1.0458709283918187e-11,0.9999632222394393,3.1750043104783946e-10,1.4583232535843657e-22,3.6777432419793044e-05,559
2017-04-07,-0.0022294668748461532,0.007387299773036138,1,1.0557532334214183e-11,0.9999621862722083,3.242173671147856e-10,1.0826684551234052e-22,3.781339289529156e-05,560
2017-04-10,-0.0011869254632439485,0.007452172655708916,1,1.1252275247065444e-11,0.9999568769615993,3.6482849142343914e-10,1.2589446832348913e-24,4.3122662152636546e-05,561
2017-04-11,-0.01081473577112968,0.004699625123013669,1,9.790864622928963e-13,0.9999999480396595,1.134876302524949e-12,5.032323162831208e-24,5.1958190528189995e-08,562
2017-04-12,0.0011999398853514975,0.004619579770738678,1,3.2010547288113824e-13,0.9999999698752622,3.4308931969651577e-13,1.4649946158979868e-25,3.0124190523959116e-08,563
2017-04-13,-0.005303904918547264,0.004760195408126265,1,4.835789736548939e-13,0.9999999554220277,6.456016234020705e-13,7.28108011796788e-26,4.4576837411795285e-08,564
2017-04-17,0.005514812489463949,0.0053254347901723785,1,6.43898066697889e-13,0.9999997576478857,1.7751511139681317e-12,6.453480907423403e-26,2.423498878560036e-07,565
2017-04-18,-0.004451731922187285,0.005381203826037124,1,7.66344661110091e-13,0.9999997654799975,2.4396406580031173e-12,3.411742965452979e-26,2.3451674371610357e-07,566
2017-04-19,-0.003689305672117893,0.0043187340893812015,1,3.168797385795656e-13,0.9999999873439265,2.1913115250438703e-13,3.715680210526753e-24,1.2655427677239845e-08,567
2017-04-20,0.012433061100013187,0.006372066473020606,1,4.550691156475707e-12,0.999993519869427,3.8797132818670355e-11,2.7121222105493743e-25,6.480087385974068e-06,568
2017-04-21,-0.0011944297335748644,0.006353526968405461,1,1.968727619377814e-12,0.999997171333597,2.08569862970025e-11,1.7342032073337793e-23,2.8286434661138694e-06,569
2017-04-24,0.00958364847570925,0.007142965575412582,1,9.785409633971486e-12,0.9999689782089893,2.051909579402045e-10,1.5090836059266044e-23,3.102157601098851e-05,570
2017-04-25,0.006176783792087637,0.007359350801447661,1,1.0395036902214345e-11,0.9999595267782472,2.886208849267306e-10,1.5392036865014575e-23,4.047292278859454e-05,571
2017-04-26,-0.0058981528398467375,0.00661275204002693,1,4.040946828777642e-12,0.9999937600613574,5.641677585615255e-11,1.7030216748383254e-23,6.239878013105105e-06,572
2017-04-27,0.0007652906732373843,0.006615911564473516,1,2.7142267280499433e-12,0.9999945148611372,3.7968317616678963e-11,6.4672443788306926e-24,5.485098265912039e-06,573
2017-04-28,-0.0009742852883145581,0.006261063617358895,1,1.8337882617688085e-12,0.999996514713237,2.2665786515602812e-11,2.7572467495856264e-21,3.4852620657784168e-06,574
2017-05-01,0.020191655310580092,0.008530602030790091,1,1.0715287560273633e-09,0.9969679135283376,4.988759838917717e-08,1.5995362407857567e-21,0.0030320355125971208,575
2017-05-02,0.00632410463988764,0.008113831701056071,1,4.8954350440316635e-11,0.9996047610080618,4.198436095610489e-09,2.1559796952840345e-19,0.0003952347446441987,576
2017-05-03,-0.0030550749687243695,0.008046014604565544,1,4.659069663691935e-11,0.9994991395942096,4.6021599638384936e-09,2.394170911949332e-19,0.0005008557571126549,577
2017-05-04,-0.0036099604492139115,0.007871665491392982,1,2.407308556147786e-10,0.9915320763539813,6.180275326267444e-08,1.5251052681602273e-17,0.008467861602557244,578
2017-05-05,0.01644739392994543,0.00879234671402299,1,1.1914123970048736e-08,0.648841839086792,4.5164787963306576e-06,2.7168258920164263e-15,0.3511536325203607,579
2017-05-08,0.026825091803014622,0.01123143920189728,4,5.112633042775306e-07,0.0016271350485369067,0.0004522836414080386,7.691986666673326e-14,0.9979200700466356,580
2017-05-09,0.006384421973164134,0.011231338417936321,4,2.533682772938377e-08,0.00022057275988385431,0.000218250978502582,6.935165343987682e-13,0.9995611509240371,581
2017-05-10,-0.004751722341689746,0.011097592542002177,4,2.1187577176097367e-08,0.0001867535363114808,0.00018204312855778584,2.3281603412688827e-13,0.9996311821471965,582
2017-05-11,0.008611257735338107,0.010926698280706058,4,1.8112584570597718e-08,0.00029742202155997954,0.0001409200184307091,1.7332805803841067e-13,0.9995616398471183,583
2017-05-12,0.013868687565445459,0.010692621438387537,4,1.832477022423129e-08,0.0003470671347392665,0.00011783201274628288,3.4643230638341063e-13,0.9995350825275671,584
2017-05-15,-0.0025654203803417985,0.010398322295809878,4,1.8323525326112568e-08,0.0009177500923510665,0.00016042541902654822,1.4147430850655768e-11,0.9989218061509462,585
2017-05-16,-0.001478339851807231,0.010697080359317544,4,1.2921881838681189e-06,0.00040581900598077677,0.011348125790016442,6.129585054979633e-10,0.9882447624030212,586
2017-05-17,-0.03415229703940037,0.01647450979577035,2,0.0035007825374072515,1.1543413010280103e-15,0.9963816291412181,3.170071789813889e-08,0.00011755662055133288,587
2017-05-18,0.015126379187156758,0.01675809574877282,2,0.0006053820699556666,1.0549360032613425e-14,0.9993934172284319,6.289280872043937e-07,5.717736373610786e-07,588
2017-05-19,0.003403138389730831,0.01621784236658728,2,0.00017004551311673865,5.648667213237562e-13,0.9998191750850223,2.648733071938746e-07,1.0514527833401483e-05,589
2017-05-22,0.006057396584855823,0.014027863636250554,2,3.414322325015702e-05,1.223682397597175e-08,0.9923979493589321,2.635561193580425e-07,0.007567631624841318,590
2017-05-23,-0.0012344769523187082,0.013912392456829653,2,3.0351514162928875e-05,5.535860988376138e-08,0.9650984254029703,2.377676313765762e-07,0.03487092995642686,591
2017-05-24,-0.00299558378134801,0.013852657495120956,2,2.9187138869322092e-05,1.8563567713131658e-07,0.8787364268971127,1.7653556310013985e-07,0.12123402379267514,592
2017-05-25,0.0034506918976484613,0.013609413483447446,2,2.150243983365338e-05,1.1298711831069643e-06,0.6278623783130525,5.369834062010187e-08,0.3721149356773953,593
2017-05-26,-0.0016910040468660625,0.012700114419660737,4,4.607664816216425e-06,9.871694043681754e-06,0.17423270844950275,2.8880324535802634e-08,0.8257527833114263,594
2017-05-30,0.00039020626575858586,0.01270974460776717,4,1.6359216840524546e-06,1.23684309192385e-05,0.05362389503510853,9.625478835584368e-09,0.9463620909867484,595
2017-05-31,-0.005939293481822094,0.012794222512111307,4,5.94304341681266e-06,0.0010899100424330926,0.02173931832858554,1.9299249020728597e-15,0.9771648285857141,596
2017-06-01,0.00274544800111709,0.005850081770580473,1,4.997804206390511e-11,0.9998457304946247,3.868926176181384e-09,3.2785633288863206e-16,0.00015426558663374993,597
2017-06-02,0.014710813783255006,0.005746493526810811,1,3.1977807833835674e-12,0.9999980692346521,1.2270009828369577e-11,1.5907343577577482e-17,1.930750012246549e-06,598
2017-06-05,-0.009826410176462463,0.006787858669353599,1,9.045937764443591e-12,0.9999872984460059,1.4332932303064548e-10,5.487837279429309e-19,1.2701401519893122e-05,599
2017-06-06,0.0033724601166644774,0.006596963135446245,1,2.6925577905068887e-12,0.9999944210959354,3.6118015979529256e-11,8.292585095042625e-19,5.578865195041502e-06,600
2017-06-07,0.005939143009986658,0.006798718332741531,1,4.32435393217015e-12,0.9999858210021795,8.332091818631277e-11,7.31420525004305e-17,1.4178910023246758e-05,601
2017-06-08,-0.002449038702209805,0.006765002603428398,1,1.017775517568219e-08,0.997987251352384,1.2326352581936352e-06,9.44072811224494e-14,0.002011505834635488,602
2017-06-09,-0.03954808236567864,0.01441906433609291,2,0.0071914167220257195,1.1865670029789384e-10,0.9765026852879218,1.3919897846090938e-11,0.016305897857586397,603
2017-06-12,-0.02418620679750605,0.015837348662150853,2,0.0006919069210139232,2.861000475919548e-14,0.9992716857868962,1.6333052003457672e-06,3.477398673605244e-05,604
2017-06-13,0.00801331282780815,0.016327140750813623,2,0.00020992664253660453,1.4199347989855568e-13,0.9997864066823147,3.168957058199122e-07,3.3497791017637522e-06,605
2017-06-14,-0.009803117139368211,0.016404819946403606,2,0.00021771964595148908,3.876141779408675e-14,0.9997781448062905,3.425073381974698e-07,3.793040465478974e-06,606
2017-06-15,-0.006011018384024958,0.016171370142514154,2,0.0001661422698261234,1.9867570540286637e-13,0.999825532112016,2.877476446001491e-07,8.037870471750444e-06,607
2017-06-16,-0.014098701744771347,0.014562096724808037,2,0.0002575513379483614,5.822493947748097e-11,0.999243222160271,9.044701953238346e-07,0.0004983219731387622,608
2017-06-19,0.028206190924131125,0.018669032086414072,2,0.012020408710774455,9.036996865666556e-20,0.9879731913506756,6.3997506567397315e-06,1.8810972971619893e-10,609
2017-06-20,-0.009130583247610513,0.018459303171037243,2,0.011069481829941951,3.619484394929361e-18,0.9889264003006882,4.113373528486305e-06,4.496046711339665e-09,610
2017-06-21,0.005913650563946771,0.018457425751411547,2,0.008476699656752055,9.534621132538999e-18,0.991520322443805,2.975008754022146e-06,2.8905653894139304e-09,611
2017-06-22,-0.0016466699423394182,0.01847780442060876,2,0.005287864530580837,5.4991527468777314e-17,0.9947098985243813,2.214741895607377e-06,2.220322233252497e-08,612
2017-06-23,0.004453174331760845,0.014465324932095286,2,0.00012008413998319333,3.816751141918417e-08,0.9564137530665058,1.8105578752332371e-07,0.04346594357022299,613
2017-06-26,-0.003149149515220273,0.012205885727280983,4,7.964853659751693e-06,1.9251797123133457e-05,0.37920650575422304,3.016391540427055e-07,0.6207659759560492,614
2017-06-27,-0.014436492525804479,0.012679760322928661,4,1.1317032922908322e-05,1.5458619202109868e-06,0.34302373675721687,2.7209416591272985e-07,0.6569631282536442,615
2017-06-28,0.014504580789152843,0.013324863034805947,4,2.016338281870462e-05,1.4375096378992582e-06,0.3990789901887863,1.5137943403842703e-07,0.6008992575393811,616
2017-06-29,-0.014852556852779308,0.014074246064836636,4,2.994379938625792e-05,1.0144521532081903e-07,0.41685077466333725,6.854703180395239e-08,0.5831191115448615,617
2017-06-30,0.0023638984556222375,0.013234724841504623,4,1.4971561283130484e-05,0.00013931506312763657,0.19776259586075481,1.5685382548904971e-10,0.8020831173579736,618
2017-07-03,-0.003617478603285651,0.009252383090863672,4,4.3874343737082194e-08,0.1991874914236554,0.0004266274325417897,4.3205489210408975e-11,0.8003858372261835,619
2017-07-05,0.0041028006957866126,0.009057109528390424,4,4.1003462110261495e-09,0.2930060761513069,1.2773665615033522e-05,7.576647204267596e-13,0.7069811460820107,620
2017-07-06,-0.009483532009755713,0.009128353930287202,4,6.2599031807110754e-09,0.293581228051342,1.7981239588899057e-05,3.14468797643329e-14,0.7064007844489149,621
2017-07-07,0.010108407493365057,0.009926134150163303,4,1.0477256322855095e-08,0.2621412631844632,3.0236031282021305e-05,9.606724156653943e-15,0.7378284903070156,622
2017-07-10,0.006084718073438911,0.010038510570222673,4,1.406097768748224e-08,0.2971851532510893,3.3524589982643706e-05,1.2935942032257538e-14,0.7027813080978568,623
2017-07-11,0.0032346409295680445,0.01007807482825823,4,2.834090343430907e-08,0.4447386260828568,3.47060073751451e-05,7.061313064361607e-16,0.5552266395688598,624
2017-07-12,0.0014418613831890248,0.008748876558242883,1,2.688627438008769e-09,0.9034574043516252,1.8157720682262268e-06,5.986406168601096e-16,0.09654077718779647,625
2017-07-13,0.013832957903895604,0.00863888967385723,1,1.2217047029678182e-09,0.9780632944575359,4.2307481717402154e-07,3.3469840062659877e-19,0.02193628124604372,626
2017-07-14,0.008557863235902019,0.006729953234569809,1,8.084769636984392e-12,0.9999464674347209,4.1782512573508893e-10,1.729268437841715e-20,5.353213927346841e-05,627
2017-07-17,0.0034828073688824013,0.006715247228391474,1,3.219966509529303e-12,0.9999924540768951,4.9324219498276815e-11,1.1192381634561731e-23,7.5458705394195346e-06,628
2017-07-18,0.0034707195092238408,0.0062028445251942265,1,1.5695284076630775e-12,0.9999979195248484,1.3472798783384358e-11,1.444229924022987e-24,2.0804602570499766e-06,629
2017-07-19,0.006244029141201146,0.0062251668300213545,1,1.8501147439931537e-12,0.9999974622474297,1.5585443104930013e-11,9.833093875092869e-26,2.5377351837113443e-06,630
2017-07-20,-0.0045128486815779745,0.005055612141585182,1,5.703909903276792e-13,0.9999999022707063,1.1655086132320338e-12,2.191121528687334e-25,9.772762718955998e-08,631
2017-07-21,-0.0004659057176072956,0.005019355357627041,1,4.421014852921054e-13,0.9999999140909531,8.560465733908386e-13,2.1346438305612814e-25,8.590768821604475e-08,632
2017-07-24,0.01203880746206698,0.005596071908550229,1,1.7007435446517893e-12,0.9999991049375607,5.705345062735157e-12,1.6350983529897722e-25,8.950550282606178e-07,633
2017-07-25,0.0042647514344897886,0.0055748771317875034,1,7.737802590981998e-13,0.9999995683275323,3.02921565910206e-12,4.2299536918724526e-23,4.3166870201145983e-07,634
2017-07-26,0.00470285778686419,0.005448248121909597,1,9.666180021639661e-13,0.9999985830446383,7.641711337185628e-12,1.014944928757036e-20,1.4169465540123508e-06,635
2017-07-27,-0.01907825471752833,0.00863593426210652,1,3.892112111163708e-09,0.9816153980641171,5.19256851941496e-07,1.5155401751724621e-19,0.018384078786760186,636
2017-07-28,-0.007065416989113338,0.008704627128279265,1,7.548231598193616e-10,0.9690598464135443,4.6498108750885557e-07,8.219869323242974e-15,0.03093968785044888,637
2017-07-31,-0.005163782750738921,0.008783330981096306,1,2.6061999444614686e-09,0.8925149201306064,1.8290254499770308e-06,4.1234567708484934e-13,0.10748324823745617,638
2017-08-01,0.008835957270475259,0.009210159570291438,1,2.233329850137327e-06,0.5310507768428699,0.0008407335431348161,8.129039293127255e-11,0.4681062562030483,639
2017-08-02,0.046168287556768384,0.017314627753459478,2,0.09214654223982237,2.3321784797719036e-16,0.9078532118604242,1.4423979820919418e-08,2.3147590179607186e-07,640
2017-08-03,-0.010041075648816733,0.017699621571203687,2,0.03670250938565933,1.5729612532011862e-16,0.9632844703119017,1.2957223855240376e-05,6.30784792724194e-08,641
2017-08-04,0.005257107094672087,0.017652488542315034,2,0.025672956436851618,6.583736156236414e-16,0.974319534635654,7.454619867323909e-06,5.4307588090571374e-08,642
2017-08-07,0.015355902187706771,0.017850554058259097,2,0.03997041963084699,1.7815288087421402e-16,0.9600180497822617,1.1514803392877568e-05,1.5783621083299605e-08,643
2017-08-08,0.007964998892790565,0.017887510896638134,2,0.092545665390859,7.876000599565058e-16,0.9074301968576362,2.410670504988348e-05,3.104638868201655e-08,644
2017-08-09,0.006103362457333006,0.017893072698028967,2,0.28191999685139546,2.6315870078085992e-15,0.7180055250213895,7.44128230309008e-05,6.53041423975276e-08,645
2017-08-10,-0.032370479247489925,0.020210447611379936,0,0.9619360293150101,2.5766755282683063e-25,0.037770469595091144,0.00029350108976788566,3.220433009216097e-13,646
2017-08-11,0.01381120138478531,0.020075086671413892,0,0.9775290483331845,3.1737184314246993e-22,0.022354944688592376,0.00011600697819383653,9.155241222415175e-14,647
2017-08-14,0.014937219488891262,0.019883877424026287,0,0.9568020136549312,1.1635994743325456e-21,0.04306708101673823,0.0001309053282326517,3.1016703131778785e-13,648
2017-08-15,0.010888256405566565,0.019908601858484438,0,0.8185998565124419,6.12195222007414e-21,0.18119487638657406,0.00020526709927670993,1.7187715022714392e-12,649
2017-08-16,-0.004030403426495521,0.014846491267319895,2,0.013366392090346589,4.09227318956086e-10,0.986239453492654,3.665500887754147e-05,0.0003574989988028703,650
2017-08-17,-0.019385222263319513,0.015993376110144192,2,0.0009562282419342438,3.1027851991108304e-14,0.999030884335148,2.5913107475928525e-06,1.0296112255635496e-05,651
2017-08-18,-0.00228290387355079,0.015992804714807293,2,0.00015464764486963745,5.780865353461401e-13,0.999832536414126,2.960193957577229e-07,1.2519921014192395e-05,652
2017-08-21,-0.001842768891887836,0.015194115033768779,2,6.813533491952787e-05,1.7523887866334638e-11,0.9998199390204708,2.1668685245668018e-07,0.0001117089403462285,653
2017-08-22,0.016214937952196085,0.015918780260156057,2,0.00014609842422689143,4.678479811428084e-13,0.9998446306224505,3.13176365857622e-07,8.957776444949763e-06,654
2017-08-23,0.0012511003460908832,0.015792440832902634,2,0.00013903285383945731,2.5145323691666437e-10,0.9975201837932802,5.994523255641035e-09,0.0023407771071262064,655
2017-08-24,-0.004448016357218698,0.011324841932437114,4,7.81027796195327e-07,0.00031310022044904484,0.027698819478348763,6.974780150797618e-10,0.9719872985760043,656
2017-08-25,0.003697605351631772,0.010634118468383883,4,2.5649691833429008e-08,0.005429833129584667,0.000372590784805373,1.0359144521116759e-11,0.994197550425466,657
2017-08-28,0.010020929458198324,0.01004097421607006,4,1.6733589882989593e-08,0.04856535730035807,4.874845933432761e-05,1.767976709039101e-13,0.9513858775066417,658
2017-08-29,0.008878654864183488,0.009839352807395929,4,2.1927464316869918e-08,0.20193547155412314,3.453567680810884e-05,1.222143321440046e-14,0.7980299708417059,659
2017-08-30,0.0026971650038709605,0.009700840409975075,4,2.086150724630297e-08,0.5421591614993889,2.041881081936933e-05,1.2653687720032784e-18,0.4578203988281103,660
2017-08-31,0.003971503596853054,0.006353006695903286,1,3.33526029913758e-11,0.9997307285406052,2.291308989169272e-09,2.200440973240299e-19,0.0002692691348674028,661
2017-09-01,0.000304771307771734,0.0061256261956262065,1,1.4150233204434611e-12,0.9999982734726826,1.234220609246212e-11,5.668761660427806e-20,1.72651357514425e-06,662
2017-09-05,-0.012081216392163974,0.007840223878861727,1,8.858200840830351e-11,0.9997775673681684,3.5366668117949422e-09,7.733620635895715e-24,0.00022242900652703868,663
2017-09-06,-0.001049591287096252,0.006385159247082468,1,2.070361693085998e-12,0.9999966755259047,2.4344297796445737e-11,2.5466113781533134e-20,3.3244475414615756e-06,664
2017-09-07,-0.004022670830358788,0.006605853472186293,1,2.0580423247313083e-11,0.9997390177821482,1.4742691820513657e-09,2.4630374560038333e-19,0.00026098072315161315,665
2017-09-08,-0.016443360364484683,0.008485704489262856,1,1.431298419080844e-08,0.7583703810812316,4.669341598476753e-06,4.762321674443488e-17,0.24162493526435438,666
2017-09-11,0.017930705871277652,0.010258359881306356,4,5.988996650565238e-08,0.10524031259717109,5.6037987609613304e-05,4.806048256399039e-15,0.8947035895254152,667
2017-09-12,-0.003970707015985564,0.009840046563160421,4,7.7509249559474e-09,0.061336088496432364,3.61377910070455e-05,2.226729528653829e-14,0.9386277659614299,668
2017-09-13,-0.00755078559715594,0.009487966633230229,4,6.877257321388751e-09,0.043044083684251735,2.9872761968759815e-05,2.3211636589710223e-14,0.9569260366767084,669
2017-09-14,-0.00861822573103277,0.009537310502038217,4,7.404382575379883e-09,0.023121591120592973,3.3292724269787644e-05,3.241384359147561e-14,0.9768451087505483,670
2017-09-15,0.010058088100102669,0.010212801090909409,4,9.835841586338097e-09,0.0056316534261439295,5.566750293510465e-05,2.3669702778441578e-14,0.9943126692351822,671
2017-09-18,-0.007597142373038768,0.010273383909618636,4,1.0491198597443401e-08,0.0021770492486189457,6.850933440195562e-05,2.2155045149126817e-14,0.9977544309258733,672
2017-09-19,0.00037793539670616383,0.009841158468451367,4,5.961034664848183e-09,0.0037031924792358577,3.652821561511149e-05,1.680040222825103e-13,0.9962602733437916,673
2017-09-20,-0.016899946482463957,0.01087713938047097,4,3.778234984632659e-08,9.753962964948918e-05,0.0002348182937073358,5.389492937923485e-13,0.9996676042935925,674
2017-09-21,-0.017320802596269225,0.01170588369326778,4,1.0973910341116498e-07,1.3184340756461206e-05,0.0007257734000697433,1.258890168597399e-12,0.9992609325186695,675
2017-09-22,-0.009827001886037134,0.011161772848327629,4,5.250167457553907e-08,0.0020186620606046277,0.0002523499114230006,2.002710538556456e-13,0.9977289355261321,676
2017-09-25,-0.008861471435280599,0.00798504173986552,4,6.0427153742569045e-09,0.11296266426814494,1.1805218326215584e-05,8.597649617053198e-12,0.8870255244621893,677
2017-09-26,0.017057206746512676,0.011055851704185556,4,5.375368771348203e-08,0.0021645807691193647,0.00022108724682046312,1.7771737399478327e-13,0.9976142782300985,678
2017-09-27,0.007092293187890508,0.011623570895984965,4,4.6291929409644895e-08,0.00010797542323494277,0.00040146514914998007,6.645388264020498e-13,0.9994905131351334,679
2017-09-28,-0.00617820439425687,0.01152833629637923,4,3.9908929016055964e-08,6.867543759547394e-05,0.0003569109680122705,5.285384537510233e-13,0.9995743736847548,680
2017-09-29,0.005465145996266685,0.011021343943785759,4,1.857388095551725e-08,0.0002794615668234432,0.00015698655947152498,3.561616897430686e-13,0.9995635332995473,681
2017-10-02,-0.0020134082139486864,0.010941385722730998,4,1.687520713887317e-08,0.0004859599021898268,0.00014021293586938575,2.0671291396642103e-13,0.9993738102864341,682
2017-10-03,0.004346214027535211,0.011151913414033765,4,3.552619940220618e-08,0.0038676694722521365,0.00018841940116549319,6.141008225531828e-14,0.9959438756001031,683
2017-10-04,-0.00649415183159574,0.01011877746929017,4,3.4391617228072106e-08,0.09567812071266403,6.243051791610978e-05,3.2182107455766124e-14,0.9042594143779735,684
2017-10-05,0.012367853321192168,0.009343339554169654,4,2.191356416939032e-08,0.514575594612088,1.6152095832747022e-05,1.0907931552239952e-15,0.4854082313784077,685
2017-10-06,-0.0005794095320372783,0.00854358991273628,1,1.6414683839064187e-09,0.9532135183136984,8.513971904780336e-07,6.8455949012989085e-18,0.046785628647456445,686
2017-10-09,0.0034712223378972062,0.0076047373501550095,1,3.7575108823525555e-11,0.9993787126900641,6.453966314296212e-09,4.643553685603205e-21,0.0006212808185641881,687
2017-10-10,0.00038469231329996134,0.005935270716562267,1,1.1254490857992228e-12,0.9999989184144789,8.165382094120648e-12,3.5178221765190326e-23,1.0815762787475645e-06,688
2017-10-11,0.0041610005487831,0.00571229566923194,1,8.927643725450333e-13,0.9999993875582788,4.1741594202889985e-12,1.5487812985520012e-25,6.124368177339912e-07,689
2017-10-12,-0.003519791141131101,0.005367043163276486,1,7.027837701821582e-13,0.9999997791183222,2.201798792660833e-12,2.153740995932444e-25,2.2087893623376924e-07,690
2017-10-13,0.0063265853650653625,0.005439562787853748,1,7.607832938128838e-13,0.9999996466631897,2.4408951059471728e-12,2.3642353407156706e-23,3.533335036317744e-07,691
2017-10-16,0.018241180644910315,0.007297023052337761,1,5.945115261843717e-11,0.999864719316441,1.0726581819770515e-09,5.263489351170342e-23,0.0001352795516564993,692
2017-10-17,0.0036834209661491535,0.007295232283273073,1,8.7944435616096e-12,0.9999514257589609,3.130114484981887e-10,3.308310190639063e-19,4.8573919371249185e-05,693
2017-10-18,-0.004434506062633847,0.006995073594099168,1,1.4389686593361894e-10,0.9971343748988106,1.7357498470763374e-08,4.8897068374734936e-17,0.002865607599740542,694
2017-10-19,-0.023944743181690598,0.01064659210312612,4,3.318244197359005e-07,0.004410182934487407,0.00020729650674884781,1.9890371707619933e-16,0.9953821887342145,695
2017-10-20,0.0017294462460881732,0.010648534307083065,4,1.1703028828724356e-08,0.0010705149936105934,9.16579895553554e-05,1.5132242671214774e-13,0.9988378153136944,696
2017-10-23,-0.0005121555423861501,0.010604015315237624,4,1.1116670151304457e-08,0.0007382666534695834,8.720473193663821e-05,7.231593063697524e-14,0.9991745174976513,697
2017-10-24,0.0059374880740046265,0.010758354440856918,4,1.3892848481639368e-08,0.0005054899892227211,0.00010879954343765943,2.4336476253684933e-13,0.9993856965744614,698
2017-10-25,-0.004401912201545066,0.010798879708269328,4,3.2881107626507535e-08,0.0003638928389980956,0.00032010338584177256,1.4898122321386025e-11,0.999315970879087,699
2017-10-26,0.006373197246098972,0.010902367923172595,4,1.46793102204259e-06,0.0002478828526307269,0.014906534714885527,9.62624645340505e-10,0.9848441135386856,700
2017-10-27,0.035202979423615055,0.015397070911207051,2,0.0011325509816939344,1.3248574227562518e-12,0.9983119030463863,2.2341162633689124e-08,0.000555523629306911,701
2017-10-30,0.022258509065313792,0.015861497821767035,2,0.00023256559267452906,1.3910207642524027e-13,0.9997615200159733,5.383977911754086e-07,5.375993315804339e-06,702
2017-10-31,0.013820080736240747,0.016146920731627382,2,0.00018542300067201864,1.8103790003402394e-13,0.9998101070953709,3.2546929874722553e-07,4.144434464234775e-06,703
2017-11-01,-0.012800657211194277,0.01690087321583135,2,0.0003762542744505967,3.89059309881901e-15,0.999622073623416,4.885896966386017e-07,1.1835125585741287e-06,704
2017-11-02,0.007284009631399524,0.013663555723156641,2,3.183397721856239e-05,8.959079108414311e-09,0.9960843521052176,3.524102554970398e-07,0.003883452548339914,705
2017-11-03,0.02577837527533333,0.014620091749531314,2,8.569844125688728e-05,1.8454365937316856e-11,0.9996748400483123,6.066270622116122e-07,0.00023885486475603006,706
2017-11-06,0.01009370602935089,0.014158732309886488,2,3.786933436857845e-05,4.050112512186791e-09,0.9964335099958969,2.801689997739969e-07,0.0035283364505030185,707
2017-11-07,0.0032085863507496093,0.014291846192476927,2,3.7715880340267e-05,2.178697332057054e-08,0.9790837033817483,1.9612392745667794e-07,0.020878362826809292,708
2017-11-08,0.00814730502815264,0.013339463753994241,2,2.3065153536349423e-05,8.307656763146598e-07,0.8295465131234866,2.585661888836011e-07,0.17042933239097516,709
2017-11-09,-0.0020449485244022902,0.0139798168979121,2,2.8979372380177714e-05,4.0453758998837705e-07,0.6711653082930249,8.65061912464322e-09,0.32880529914629236,710
2017-11-10,-0.00331473406506122,0.011723604103625072,4,8.661825114595805e-07,7.227333179322704e-05,0.03301406141249869,8.534876409255335e-10,0.9669127982197957,711
2017-11-13,-0.004015758556363824,0.010899784285465713,4,3.241744155667033e-08,0.00027555761114951517,0.0007104721801758779,2.86464409261324e-10,0.9990139375047963,712
2017-11-14,-0.015232989605340919,0.01199112369004187,4,1.5299773260971084e-07,8.144141493657003e-06,0.0011638071758070974,1.9234585856668992e-11,0.9988278956656664,713
2017-11-15,-0.013278016508478263,0.012056083671491056,4,1.5406671915650833e-07,9.84044473683658e-06,0.0012943747473567852,3.2823579944263e-11,0.9986956307082306,714
2017-11-16,0.011876318316064172,0.01237719082367153,4,3.514051691524358e-07,0.00024278812217932218,0.0018682863745651064,5.227864865609954e-13,0.9978885740973934,715
2017-11-17,-0.005567646564533568,0.009309430229236032,4,7.383227902043198e-09,0.08148140377957515,2.840871562171278e-05,4.556060620929899e-13,0.9184901801211183,716
2017-11-20,-0.0009996523552042724,0.008461208622936792,4,3.764327575464551e-09,0.12948114462744395,1.0498313158688299e-05,2.5073992286904977e-13,0.8705083532949233,717
2017-11-21,0.018419665260392293,0.010618329567479877,4,3.62693827363501e-08,0.004797594828677886,0.00012203592432180694,2.7829813089021664e-14,0.9950803329776798,718
2017-11-22,0.010456634278166455,0.010852268843048971,4,1.8277026733727114e-08,0.0005554981870030902,0.00013132506206250995,1.3097929077689948e-13,0.9993131584736378,719
2017-11-24,5.7254847906751394e-05,0.010836570254947593,4,1.4187236387661307e-08,0.0004196645574362216,0.00011804208983877327,1.2635497964835903e-13,0.9994622791654677,720
2017-11-27,-0.00504184788696227,0.010905979322852774,4,1.704583521852575e-08,0.0002747596154881181,0.00014060092815878011,1.7042341242036278e-13,0.9995846224104221,721
2017-11-28,-0.005876472828641344,0.010991340499145264,4,2.131902759322579e-08,0.00020376931539265684,0.00018322610398241573,1.5774185251346197e-12,0.9996129832600249,722
